video_id,channel_id,channel_title,title,description,published_at,category_id,tags,view_count,like_count,comment_count,duration,definition,caption,video_age_days,duration_seconds,is_short,collection_min_age_days,collection_max_age_days,channel_subscriber_count,channel_total_view_count,channel_video_count,channel_published_at,channel_country,query_used,data_extracted_at
tKZC1JxrEDw,UCZs0WwC0Dn_noiQE2BHSTKg,Alejo Igoa,Ordena Los Personajes !! ☠️😂,,2026-05-25T17:27:32Z,24,[],521067,16090,199,PT34S,hd,false,0,34,True,0,45,116000000,34853966588,1325,2014-01-17T23:24:59Z,AR,Alejo Igoa,2026-05-26T10:45:48.209992+00:00
wWrmamDY598,UCZs0WwC0Dn_noiQE2BHSTKg,Alejo Igoa,¿Cuál es el Alejo real ? ☠️😂,,2026-05-24T15:58:20Z,24,[],4091290,124670,416,PT33S,hd,false,1,33,True,0,45,116000000,34853966588,1325,2014-01-17T23:24:59Z,AR,Alejo Igoa,2026-05-26T10:45:48.210040+00:00
CWu6nhWfOdE,UCZs0WwC0Dn_noiQE2BHSTKg,Alejo Igoa,24 HORAS COMIENDO DE ESTACION DE SERVICIO !!,"todo un dia comiendo comida de estaciones de servicio ⛽️ 🚘 🍔 🍭

Tiktok: https://tiktok.com/@alejoigoa
Instagram: http://instagram.com/alejoigoa
Twitter: https://twitter.com/alejoigoa
Contacto: contacto@alejoigoa.com",2026-05-23T18:21:10Z,24,"['alejo igoa', 'alejo', 'retos divertidos', 'bromas', 'youtuber argentino', 'alego', 'retos', 'challenge', 'igoistas', 'español', 'português', 'english', 'Türkçe', '한국어', 'اللغة العربية', 'française', 'ภาษาไทย', 'bahasa Indonesia', 'हिन्दी', 'русский', '24H', '24 hours', '24 horas']",4067801,114858,3574,PT19M8S,hd,false,2,1148,False,0,45,116000000,34853966588,1325,2014-01-17T23:24:59Z,AR,Alejo Igoa,2026-05-26T10:45:48.210061+00:00
oURnJV7AjBc,UCZs0WwC0Dn_noiQE2BHSTKg,Alejo Igoa,EliGe La GaSeOsA CoRreCtA ☠️😂,,2026-05-22T21:37:34Z,24,[],2231459,71987,451,PT40S,hd,false,3,40,True,0,45,116000000,34853966588,1325,2014-01-17T23:24:59Z,AR,Alejo Igoa,2026-05-26T10:45:48.210074+00:00
e6SGNAaW5dQ,UCZs0WwC0Dn_noiQE2BHSTKg,Alejo Igoa,¿Cuantas Cintas Soportan a Spider-Man? 🕸️🕷️,,2026-05-21T19:33:55Z,24,[],3502778,122873,600,PT38S,hd,false,4,38,True,0,45,116000000,34853966588,1325,2014-01-17T23:24:59Z,AR,Alejo Igoa,2026-05-26T10:45:48.210087+00:00
zDlX_QrRNpg,UCZs0WwC0Dn_noiQE2BHSTKg,Alejo Igoa,24 HORAS EN UN BARCO !!,"1 dia en el barco gigante 🛳️ 😲

Tiktok: https://tiktok.com/@alejoigoa
Instagram: http://instagram.com/alejoigoa
Twitter: https://twitter.com/alejoigoa
Contacto: contacto@alejoigoa.com",2026-05-09T17:59:46Z,24,"['alejo igoa', 'alejo', 'retos divertidos', 'bromas', 'youtuber argentino', 'alego', 'retos', 'challenge', 'igoistas', 'español', 'português', 'english', 'Türkçe', '한국어', 'اللغة العربية', 'française', 'ภาษาไทย', 'bahasa Indonesia', 'हिन्दी', 'русский', '24H', '24 hours', '24 horas']",9369900,249906,6523,PT18M14S,hd,false,16,1094,False,0,45,116000000,34853966588,1325,2014-01-17T23:24:59Z,AR,Alejo Igoa,2026-05-26T10:45:48.210099+00:00
c5hSBXccsDc,UCZs0WwC0Dn_noiQE2BHSTKg,Alejo Igoa,EL MEJOR BUNKER DE LEGO GANA !!,"¿quien hará el mejor bunker de lego?

Tiktok: https://tiktok.com/@alejoigoa
Instagram: http://instagram.com/alejoigoa
Twitter: https://twitter.com/alejoigoa
Contacto: contacto@alejoigoa.com",2026-05-02T15:31:07Z,24,"['alejo igoa', 'alejo', 'retos divertidos', 'bromas', 'youtuber argentino', 'alego', 'retos', 'challenge', 'igoistas', 'español', 'português', 'english', 'Türkçe', '한국어', 'اللغة العربية', 'française', 'ภาษาไทย', 'bahasa Indonesia', 'हिन्दी', 'русский', '24H', '24 hours', '24 horas', 'bunker', 'legos']",7681808,143622,11632,PT12M51S,hd,false,23,771,False,0,45,116000000,34853966588,1325,2014-01-17T23:24:59Z,AR,Alejo Igoa,2026-05-26T10:45:48.210110+00:00
HyY2ffDv5OU,UCZs0WwC0Dn_noiQE2BHSTKg,Alejo Igoa,CONSTRUIMOS MINECRAFT EN LA VIDA REAL !!,"¿Quien hace la mejor construccion de Minecraft? 👾 ⛏️📦 

Tiktok: https://tiktok.com/@alejoigoa
Instagram: http://instagram.com/alejoigoa
Twitter: https://twitter.com/alejoigoa
Contacto: contacto@alejoigoa.com",2026-04-25T19:36:45Z,24,"['alejo igoa', 'alejo', 'retos divertidos', 'bromas', 'youtuber argentino', 'alego', 'retos', 'challenge', 'igoistas', 'español', 'português', 'english', 'Türkçe', '한국어', 'اللغة العربية', 'française', 'ภาษาไทย', 'bahasa Indonesia', 'हिन्दी', 'русский', '24H', '24 hours', '24 horas']",10031646,270117,5461,PT21M17S,hd,false,30,1277,False,0,45,116000000,34853966588,1325,2014-01-17T23:24:59Z,AR,Alejo Igoa,2026-05-26T10:45:48.210120+00:00
3tApP0Bvcv0,UCZs0WwC0Dn_noiQE2BHSTKg,Alejo Igoa,EL ULTIMO EN SALIR DE LA PISCINA DE PELOTAS GANA $1000 !!,"No Salgas de la Piscina de Color 💦 🎨 ☠️ 

Tiktok: https://tiktok.com/@alejoigoa
Instagram: http://instagram.com/alejoigoa
Twitter: https://twitter.com/alejoigoa
Contacto: contacto@alejoigoa.com",2026-04-22T21:17:48Z,24,"['alejo igoa', 'alejo', 'retos divertidos', 'bromas', 'youtuber argentino', 'alego', 'retos', 'challenge', 'igoistas', 'español', 'português', 'english', 'Türkçe', '한국어', 'اللغة العربية', 'française', 'ภาษาไทย', 'bahasa Indonesia', 'हिन्दी', 'русский', '24H', '24 hours', '24 horas', 'piscina', 'pelotas']",9898633,453605,8658,PT18M34S,hd,false,33,1114,False,0,45,116000000,34853966588,1325,2014-01-17T23:24:59Z,AR,Alejo Igoa,2026-05-26T10:45:48.210130+00:00
zvdVsX1jHys,UCZs0WwC0Dn_noiQE2BHSTKg,Alejo Igoa,EL MEJOR BARCO DE BASURA GANA $1000 !!,"El Mejor Barco 🚤 con basura 🗑️ gana $1000💰 !

Tiktok: https://tiktok.com/@alejoigoa
Instagram: http://instagram.com/alejoigoa
Twitter: https://twitter.com/alejoigoa
Contacto: contacto@alejoigoa.com",2026-04-19T17:42:24Z,24,"['alejo igoa', 'alejo', 'retos divertidos', 'bromas', 'youtuber argentino', 'alego', 'retos', 'challenge', 'igoistas', 'español', 'português', 'english', 'Türkçe', '한국어', 'اللغة العربية', 'française', 'ภาษาไทย', 'bahasa Indonesia', 'हिन्दी', 'русский', '24H', '24 hours', '24 horas', 'boat', 'trash']",10273870,450056,7263,PT15M52S,hd,false,36,952,False,0,45,116000000,34853966588,1325,2014-01-17T23:24:59Z,AR,Alejo Igoa,2026-05-26T10:45:48.210140+00:00
